#Wavelength (micron)	Flux (erg s-1 cm-2 micron-1)	 r2 F (cm2 erg s-1 cm-2 micron-1)
4.9043432373e-01	6.3355590177e-15	1.3404905214e+16
4.8945517765e-01	5.7243725774e-15	1.2111744456e+16
4.8847826321e-01	5.1706217967e-15	1.0940107240e+16
4.8750333940e-01	4.6689845087e-15	9.8787328173e+15
4.8653016901e-01	4.2147355528e-15	8.9176235954e+15
4.8555922584e-01	3.8038777596e-15	8.0483222822e+15
4.8459003683e-01	3.4323703625e-15	7.2622793411e+15
4.8362283802e-01	3.0965187352e-15	6.5516776061e+15
4.8265739578e-01	2.7920132815e-15	5.9073987458e+15
4.8169394419e-01	2.5187807600e-15	5.3292877943e+15
4.8073248247e-01	2.2712621908e-15	4.8055829483e+15
4.7977300979e-01	2.0478491330e-15	4.3328810360e+15
4.7881529604e-01	1.8432650460e-15	3.9000178448e+15
4.7785957141e-01	1.6643846159e-15	3.5215389760e+15
4.7690583494e-01	1.4450238727e-15	3.0574110337e+15
4.7595385913e-01	1.3522866955e-15	2.8611958194e+15
4.7500387128e-01	1.2193369591e-15	2.5798980509e+15
4.7405587033e-01	1.0993171780e-15	2.3259577457e+15
4.7310963133e-01	9.9113762517e-16	2.0970692377e+15
4.7216537876e-01	8.9371841118e-16	1.8909476743e+15
4.7122288937e-01	8.0597082121e-16	1.7052895306e+15
4.7028216460e-01	7.2691668685e-16	1.5380251780e+15
4.6934364638e-01	6.5572734957e-16	1.3874013236e+15
4.6840667255e-01	5.9156698380e-16	1.2516495109e+15
4.6747190260e-01	5.3397338723e-16	1.1297918025e+15
4.6653867956e-01	4.8199897303e-16	1.0198232750e+15
4.6560744078e-01	4.3520114979e-16	9.2080748450e+14
4.6467818480e-01	3.9286425935e-16	8.3123022671e+14
4.6375069505e-01	3.5509990641e-16	7.5132763716e+14
4.6282497255e-01	3.2090527944e-16	6.7897794679e+14
4.6190123166e-01	2.9010619914e-16	6.1381262342e+14
4.6097925824e-01	2.6235032619e-16	5.5508618034e+14
4.6005905318e-01	2.3733361135e-16	5.0215530395e+14
4.5914082813e-01	2.1478624658e-16	4.5444912889e+14
4.5822437140e-01	1.9444653572e-16	4.1141395309e+14
4.5730989285e-01	1.7609767584e-16	3.7259106046e+14
4.5639697409e-01	1.5954923532e-16	3.3757753190e+14
4.5548603320e-01	1.4461650351e-16	3.0598255283e+14
4.5457686167e-01	1.3113608721e-16	2.7746041262e+14
4.5366946006e-01	1.1896705396e-16	2.5171292343e+14
4.5276403387e-01	1.0797635445e-16	2.2845857686e+14
4.5186037695e-01	9.8046364497e-17	2.0744850123e+14
4.5095828636e-01	8.9066190284e-17	1.8844806515e+14
4.5005817002e-01	8.0954077704e-17	1.7128429161e+14
4.4916002584e-01	7.3614632133e-17	1.5575534272e+14
4.4826344981e-01	6.6968679060e-17	1.4169369942e+14
4.4736864474e-01	6.0929155897e-17	1.2891515291e+14
4.4647581016e-01	5.5511596935e-17	1.1745257097e+14
4.4558454677e-01	5.0576885802e-17	1.0701160834e+14
4.4469505481e-01	4.5769493944e-17	9.6840030422e+13
4.4380753133e-01	4.1375533663e-17	8.7543199483e+13
4.4292177780e-01	3.8367428243e-17	8.1178588577e+13
4.4203759883e-01	3.5026307739e-17	7.4109377551e+13
4.4115538596e-01	3.1992552298e-17	6.7690495804e+13
4.4027474905e-01	2.9235710050e-17	6.1857512651e+13
4.3939588339e-01	2.6729326387e-17	5.6554454887e+13
4.3851898107e-01	2.4451200756e-17	5.1734350132e+13
4.3764365653e-01	2.2377334044e-17	4.7346420571e+13
4.3677010256e-01	2.0485709119e-17	4.3344081905e+13
4.3589831887e-01	1.8769583393e-17	3.9713068032e+13
4.3502830512e-01	1.7202512861e-17	3.6397428182e+13
4.3415987243e-01	1.5773307821e-17	3.3373486959e+13
4.3329339813e-01	1.4470288408e-17	3.0616531862e+13
4.3242850551e-01	1.3282064686e-17	2.8102463835e+13
4.3156538259e-01	1.2196932953e-17	2.5806519943e+13
4.3070402881e-01	1.1203716519e-17	2.3705052319e+13
4.2984425883e-01	1.0298696252e-17	2.1790191947e+13
4.2898625828e-01	9.4693178118e-18	2.0035376098e+13
4.2813002651e-01	8.7102354030e-18	1.8429294028e+13
4.2727556283e-01	7.9769687106e-18	1.6877833378e+13
4.2642268466e-01	7.3781299746e-18	1.5610798146e+13
4.2557157454e-01	6.7941606016e-18	1.4375223815e+13
4.2472205127e-01	6.2584382226e-18	1.3241731460e+13
4.2387429584e-01	5.7667956590e-18	1.2201504079e+13
4.2302830736e-01	5.3153682906e-18	1.1246364830e+13
4.2218390669e-01	4.9005595180e-18	1.0368703953e+13
4.2134127253e-01	4.5192844200e-18	9.5619943112e+12
4.2050022707e-01	4.1685840406e-18	8.8199752831e+12
4.1966094753e-01	3.8459074440e-18	8.1372495472e+12
4.1882325742e-01	3.5487978846e-18	7.5086190711e+12
4.1798715776e-01	3.2751190941e-18	6.9295638946e+12
4.1715299754e-01	3.0229948637e-18	6.3961142967e+12
4.1632025352e-01	2.7904834989e-18	5.9041620005e+12
4.1548927394e-01	2.5760566890e-18	5.4504733751e+12
4.1466005754e-01	2.3782252850e-18	5.0318976484e+12
4.1383226054e-01	2.1931730630e-18	4.6403603762e+12
4.1300639747e-01	2.0269438274e-18	4.2886491633e+12
4.1218195525e-01	1.8711480815e-18	3.9590133410e+12
4.1135927502e-01	1.7272094233e-18	3.6544649871e+12
4.1053818683e-01	1.5941630435e-18	3.3729627385e+12
4.0971869124e-01	1.4711519551e-18	3.1126933643e+12
4.0890095601e-01	1.3582872475e-18	2.8738919100e+12
4.0808481308e-01	1.2539649738e-18	2.6531647117e+12
4.0727026292e-01	1.1573865267e-18	2.4488220602e+12
4.0645730593e-01	1.0679741266e-18	2.2596414772e+12
4.0564594249e-01	9.8507865478e-19	2.0842495443e+12
4.0483633681e-01	9.0846205973e-19	1.9221425871e+12
4.0402832400e-01	8.3753220118e-19	1.7720677432e+12
4.0322190430e-01	7.7180973317e-19	1.6330108026e+12
4.0241707794e-01	7.1096101268e-19	1.5042658365e+12
4.0161384508e-01	6.5464345613e-19	1.3851079998e+12
4.0081220585e-01	6.0251920887e-19	1.2748224524e+12
4.0001216037e-01	5.5429731082e-19	1.1727935753e+12
3.9921370868e-01	5.0969209115e-19	1.0784169402e+12
3.9841685080e-01	4.6844786173e-19	9.9115155689e+11
3.9762158672e-01	4.3032667776e-19	9.1049397699e+11
3.9682791637e-01	3.9509879667e-19	8.3595810642e+11
3.9603583966e-01	3.6257804882e-19	7.6715004366e+11
3.9524535646e-01	3.3255319793e-19	7.0362285070e+11
3.9445646660e-01	3.0485222732e-19	6.4501257112e+11
3.9366916988e-01	2.7930891706e-19	5.9096751338e+11
3.9288331169e-01	2.5576407087e-19	5.4115084677e+11
3.9209920110e-01	2.3408242663e-19	4.9527638089e+11
3.9131652968e-01	2.1412040039e-19	4.5304031792e+11
3.9053545144e-01	1.9575688903e-19	4.1418642540e+11
3.8975596599e-01	1.7887474111e-19	3.7846683189e+11
3.8897807292e-01	1.6335876766e-19	3.4563781825e+11
3.8820162105e-01	1.4911910342e-19	3.1550924572e+11
3.8742676181e-01	1.3604854862e-19	2.8785429883e+11
3.8665349467e-01	1.2407277911e-19	2.6251572103e+11
3.8588167016e-01	1.1310790631e-19	2.3931601912e+11
3.8511143777e-01	1.0306373820e-19	2.1806436302e+11
3.8434279688e-01	9.3868632674e-20	1.9860917088e+11
3.8357559968e-01	8.5454500822e-20	1.8080637879e+11
3.8280999379e-01	7.7761082512e-20	1.6452848715e+11
3.8204597847e-01	7.0730650715e-20	1.4965335591e+11
3.8128340758e-01	6.4309573852e-20	1.3606751029e+11
3.8052228205e-01	5.8447277291e-20	1.2366394345e+11
3.7976274702e-01	5.3099471583e-20	1.1234894687e+11
3.7900480161e-01	4.8223538588e-20	1.0203234822e+11
3.7824830185e-01	4.3779294195e-20	9.2629125130e+10
3.7749324853e-01	3.9730551618e-20	8.4062712865e+10
3.7673978432e-01	3.6044579844e-20	7.6263858475e+10
3.7598776686e-01	3.2689798735e-20	6.9165744061e+10
3.7523733762e-01	2.9638384076e-20	6.2709498582e+10
3.7448835528e-01	2.6863595662e-20	5.6838544563e+10
3.7374096014e-01	2.4341888481e-20	5.1503064987e+10
3.7299487281e-01	2.2050270435e-20	4.6654412703e+10
3.7225037262e-01	1.9969366798e-20	4.2251594273e+10
3.7150745838e-01	1.8080502900e-20	3.8255097446e+10
3.7076585395e-01	1.6366065034e-20	3.4627654781e+10
3.7002583520e-01	1.4811027406e-20	3.1337474395e+10
3.6928726450e-01	1.3400838173e-20	2.8353767203e+10
3.6855014217e-01	1.2122484522e-20	2.5649000431e+10
3.6781446850e-01	1.0964045180e-20	2.3197950804e+10
3.6708037849e-01	9.9148260567e-21	2.0977991544e+10
3.6634760233e-01	8.9645057157e-21	1.8967284351e+10
3.6561640916e-01	8.1043662782e-21	1.7147383755e+10
3.6488666438e-01	7.3305388476e-21	1.5510103867e+10
3.6415836810e-01	6.6306140101e-21	1.4029188595e+10
3.6343152042e-01	5.9970898010e-21	1.2688765130e+10
3.6270598980e-01	5.4237394055e-21	1.1475658649e+10
3.6198203990e-01	4.9051848477e-21	1.0378490321e+10
3.6125953861e-01	4.4362267911e-21	9.3862592829e+09
3.6053848586e-01	4.0122292365e-21	8.4891565941e+09
3.5981888157e-01	3.6289713326e-21	7.6782516905e+09
3.5910059665e-01	3.2825527457e-21	6.9452921664e+09
3.5838388935e-01	2.9696035743e-21	6.2831479158e+09
3.5766850210e-01	2.6868329968e-21	5.6848561504e+09
3.5695469103e-01	2.4314567199e-21	5.1445258060e+09
3.5624220052e-01	2.2007603193e-21	4.6564136481e+09
3.5553103182e-01	1.9923753516e-21	4.2155084758e+09
3.5482143789e-01	1.8042163220e-21	3.8173977567e+09
3.5411316607e-01	1.6342577362e-21	3.4577959083e+09
3.5340646727e-01	1.4807857503e-21	3.1330767450e+09
3.5270096637e-01	1.3421160117e-21	2.8396764789e+09
3.5199703759e-01	1.2168718150e-21	2.5746822485e+09
3.5129443216e-01	1.1036935807e-21	2.3352174280e+09
3.5059327394e-01	1.0014156367e-21	2.1188156644e+09
3.4989343995e-01	9.0894887215e-22	1.9231725948e+09
3.4919505302e-01	8.2534253529e-22	1.7462765991e+09
3.4849811253e-01	7.4972197522e-22	1.5862770730e+09
3.4780249687e-01	6.8128722872e-22	1.4414814382e+09
3.4710820682e-01	6.1933139489e-22	1.3103940191e+09
3.4641536311e-01	5.6322613485e-22	1.1916853636e+09
3.4572396500e-01	5.1239495221e-22	1.0841357088e+09
3.4503389268e-01	4.6655074988e-22	9.8713760889e+08
3.4434514678e-01	4.2518682696e-22	8.9961897564e+08
3.4365784600e-01	3.8761076643e-22	8.2011477905e+08
3.4297198948e-01	3.5345613547e-22	7.4784971303e+08
3.4228734201e-01	3.2238354976e-22	6.8210570132e+08
3.4160413888e-01	2.9410875260e-22	6.2228130779e+08
3.4092226291e-01	2.6836081556e-22	5.6780329655e+08
3.4024183028e-01	2.4490479863e-22	5.1817457670e+08
3.3956272471e-01	2.2352135864e-22	4.7293105745e+08
3.3888494653e-01	2.0401724721e-22	4.3166386000e+08
3.3820849607e-01	1.8621850774e-22	3.9400492339e+08
3.3753348754e-01	1.6997111847e-22	3.5962836520e+08
3.3685969289e-01	1.5512849181e-22	3.2822403246e+08
3.3618733972e-01	1.4156849224e-22	2.9953350832e+08
3.3551631431e-01	1.2917383783e-22	2.7330864528e+08
3.3484661681e-01	1.1784103424e-22	2.4933046791e+08
3.3417824734e-01	1.0747658208e-22	2.2740114826e+08
3.3351120598e-01	9.7995932896e-23	2.0734179701e+08
3.3284560358e-01	8.9323932007e-23	1.8899340035e+08
3.3218121814e-01	8.1388336322e-23	1.7220310487e+08
3.3151816090e-01	7.4127723328e-23	1.5684095155e+08
3.3085643180e-01	6.7484919077e-23	1.4278597059e+08
3.3019603078e-01	6.1407916736e-23	1.2992812488e+08
3.2953695773e-01	5.5849348682e-23	1.1816719302e+08
3.2887921253e-01	5.0766017668e-23	1.0741177740e+08
3.2822279501e-01	4.6118479090e-23	9.7578420324e+07
3.2756759767e-01	4.1870012710e-23	8.8589428354e+07
3.2691383532e-01	3.7989002500e-23	8.0377907657e+07
3.2626129353e-01	3.4443931690e-23	7.2877174407e+07
3.2561007933e-01	3.1195506445e-23	6.6004089903e+07
3.2496019238e-01	2.8226134864e-23	5.9721432844e+07
3.2431152717e-01	2.5514578552e-23	5.3984266599e+07
3.2366418934e-01	2.3040842879e-23	4.8750286120e+07
3.2301817849e-01	2.0785955911e-23	4.3979350202e+07
3.2237339027e-01	1.8732039789e-23	3.9633632507e+07
3.2172992896e-01	1.6863212047e-23	3.5679528588e+07
3.2108779407e-01	1.5164417303e-23	3.2085183960e+07
3.2044688240e-01	1.3621486452e-23	2.8820619341e+07
3.1980729692e-01	1.2221807301e-23	2.5859149596e+07
3.1916893516e-01	1.0953251848e-23	2.3175114050e+07
3.1853189922e-01	9.8050258523e-24	2.0745674029e+07
3.1789608740e-01	8.7667572349e-24	1.8548884075e+07
3.1726160091e-01	7.8292062936e-24	1.6565194638e+07
3.1662833881e-01	6.9835295058e-24	1.4775894412e+07
3.1599630158e-01	6.2217169890e-24	1.3164035924e+07
3.1536558914e-01	5.5364741237e-24	1.1714185069e+07
3.1473610165e-01	4.9208492656e-24	1.0411633416e+07
3.1410793817e-01	4.3686290133e-24	9.2432345234e+06
3.1348090133e-01	3.8738362334e-24	8.1963418505e+06
3.1285518841e-01	3.4312814531e-24	7.2599754044e+06
3.1223079851e-01	3.0360227668e-24	6.4236790002e+06
3.1160753654e-01	2.6834145727e-24	5.6776233788e+06
3.1098559732e-01	2.3694154761e-24	5.0132576748e+06
3.1036488358e-01	2.0901596277e-24	4.4224024452e+06
3.0974539548e-01	1.8421621719e-24	3.8976843613e+06
3.0912713317e-01	1.6222351718e-24	3.4323583210e+06
3.0851009676e-01	1.4274699228e-24	3.0202700280e+06
3.0789428634e-01	1.2526835052e-24	2.6504533544e+06
3.0727970196e-01	1.0965103730e-24	2.3200190505e+06
3.0666643769e-01	9.5952808157e-25	2.0301891195e+06
3.0605430505e-01	8.3987897646e-25	1.7770330983e+06
3.0544339844e-01	7.3503344769e-25	1.5551987864e+06
3.0483371778e-01	6.4333367324e-25	1.3611785300e+06
3.0422526299e-01	5.6316395479e-25	1.1915538018e+06
3.0361803394e-01	4.9309614321e-25	1.0433028945e+06
3.0301203049e-01	4.3187024356e-25	9.1375988504e+05
3.0240725245e-01	3.7837672259e-25	8.0057720042e+05
3.0180360855e-01	3.3163353260e-25	7.0167700401e+05
3.0120119035e-01	2.9079283109e-25	6.1526541332e+05
3.0059999760e-01	2.5510401335e-25	5.3975428357e+05
3.0000003000e-01	2.2391006878e-25	4.7375349831e+05
